2005A  2453385.57 20.475 .081 17.965 .011 16.916 .007 17.320 .010 18.519 .015 17.351 .009
2005A  2453386.58 20.703 .099 18.014 .011 16.978 .013 17.360 .013 18.578 .015 17.422 .012
2005A  2453387.61 20.435 .131 18.074 .013 17.057 .009 17.458 .013 18.637 .024 17.469 .013
2005A  2453389.53 21.115 .174             17.190 .013 17.611 .017 18.851 .025 17.569 .015
2005A  2453390.53 21.138 .248 18.351 .031 17.269 .010 17.652 .012 18.939 .030 17.616 .017
2005A  2453391.60             18.351 .020 17.300 .010 17.683 .015 19.016 .037 17.710 .018
2005A  2453394.55             18.669 .024                         19.433 .052         
2005A  2453396.53             18.799 .029 17.423 .011 17.574 .012 19.689 .050 18.004 .016
2005A  2453397.53             18.846 .023 17.428 .009 17.547 .010 19.809 .051 18.075 .016
2005A  2453398.57             19.007 .020 17.423 .012 17.537 .011 19.766 .046 18.099 .019
2005A  2453399.57             19.044 .020 17.435 .009 17.495 .011 19.909 .032 18.156 .014
2005A  2453400.58             19.226 .034 17.431 .010 17.470 .011 19.916 .032 18.209 .017
2005A  2453404.60             19.484 .025 17.567 .009 17.377 .010 20.304 .028 18.388 .016
2005A  2453406.59             19.660 .030 17.698 .010 17.398 .011 20.360 .051 18.569 .020
2005A  2453407.55             19.799 .036 17.774 .016 17.454 .011             18.639 .020
2005A  2453408.56             19.908 .030 17.851 .012 17.523 .012 20.640 .046 18.735 .020
2005A  2453409.56             19.937 .030 17.956 .010 17.607 .014 20.707 .056 18.813 .022
2005A  2453410.54             20.008 .031 18.023 .015 17.719 .015 20.737 .038 18.870 .018
2005A  2453411.57                         18.079 .013 17.745 .014             18.925 .033
2005A  2453412.56             20.109 .036 18.172 .013 17.872 .014             19.002 .026
2005A  2453413.56             20.118 .052 18.244 .025 17.875 .022                     
2005A  2453414.56             20.128 .036 18.265 .015 17.989 .015             19.096 .026
2005A  2453415.56             20.243 .062 18.271 .015 18.054 .015             19.036 .023
2005A  2453416.56             20.236 .068 18.360 .015 18.099 .018             19.212 .030
2005A  2453418.54             20.332 .049 18.440 .012 18.188 .020             19.295 .059
2005A  2453420.55             20.307 .080 18.490 .018 18.224 .019             19.424 .070
2005A  2453421.53             20.378 .093 18.588 .056 18.388 .046                     
2005A  2453425.55                         18.668 .028 18.519 .030                     
2005A  2453427.55                         18.836 .045 18.603 .035                     
2005A  2453429.53             20.490 .036 18.807 .017 18.640 .023             19.628 .029
2005A  2453432.50             20.554 .051 18.884 .016 18.763 .018             19.618 .084
2005M  2453396.78 16.897 .024                                                         
2005M  2453397.70 16.780 .011 16.410 .007 16.501 .011 16.796 .042 16.479 .013 16.496 .011
2005M  2453398.74 16.645 .009 16.279 .005 16.421 .008 16.706 .010 16.362 .009 16.352 .013
2005M  2453399.69 16.554 .009 16.185 .007 16.313 .009 16.616 .009 16.254 .008 16.263 .007
2005M  2453400.69 16.481 .008 16.099 .005 16.254 .004 16.567 .006 16.180 .006 16.181 .006
2005M  2453401.68             16.057 .004 16.178 .004 16.509 .007 16.130 .006 16.131 .006
2005M  2453402.67 16.379 .008 16.001 .005 16.143 .005 16.509 .007 16.088 .008 16.089 .006
2005M  2453403.72 16.358 .008 15.945 .006 16.112 .006 16.516 .005 16.037 .007 16.050 .006
2005M  2453404.71 16.354 .011 15.931 .006 16.075 .006 16.540 .008 16.024 .007 16.028 .007
2005M  2453406.72 16.411 .014 15.906 .008 16.052 .008 16.601 .009 16.013 .009 15.991 .009
2005M  2453407.76 16.436 .014 15.938 .008 16.039 .008 16.622 .010 16.041 .008 16.012 .009
2005M  2453408.72 16.500 .015 15.952 .007 16.032 .008 16.651 .011 16.061 .009 16.020 .009
2005M  2453409.72 16.613 .015 15.975 .008 16.047 .007 16.660 .010 16.094 .008 16.029 .008
2005M  2453410.74 16.680 .017 15.997 .006 16.034 .006 16.682 .010 16.135 .009 16.039 .008
2005M  2453411.72 16.741 .017 16.034 .006 16.060 .008 16.723 .011 16.177 .008 16.060 .008
2005M  2453412.71 16.870 .019 16.081 .006 16.082 .007 16.747 .015 16.242 .008 16.076 .009
2005M  2453413.70 16.967 .020 16.132 .009 16.115 .009 16.777 .012 16.271 .009 16.120 .009
2005M  2453414.67 17.060 .017 16.175 .007 16.146 .007 16.857 .012 16.331 .009 16.151 .009
2005M  2453415.72 17.194 .020 16.213 .008 16.199 .009 16.891 .012 16.409 .009 16.186 .009
2005M  2453416.65 17.294 .021 16.266 .009 16.241 .007 16.971 .012 16.479 .009 16.236 .009
2005M  2453417.70 17.418 .015 16.340 .008 16.300 .008 17.027 .012 16.570 .010 16.273 .009
2005M  2453418.70 17.546 .016 16.406 .008 16.345 .008 17.089 .013 16.651 .009 16.333 .009
2005M  2453419.67 17.671 .019 16.484 .009 16.415 .008 17.151 .011 16.742 .010 16.396 .009
2005M  2453420.74 17.762 .025 16.588 .010 16.464 .009 17.188 .014 16.872 .011 16.444 .010
2005M  2453421.71 17.919 .039 16.677 .015 16.538 .010 17.172 .020 16.994 .015 16.507 .012
2005M  2453422.63 18.014 .082 16.731 .015 16.560 .011 17.222 .029 17.062 .028 16.547 .023
2005M  2453424.67 18.402 .115 16.902 .035 16.567 .029 17.265 .072 17.300 .052 16.626 .034
2005M  2453425.66             16.993 .026 16.620 .017 17.209 .035             16.737 .025
2005M  2453426.67 18.509 .079 17.087 .017 16.647 .012 17.187 .019 17.458 .024 16.807 .016
2005M  2453427.67 18.693 .072 17.158 .015 16.679 .011 17.147 .017 17.513 .022 16.881 .016
2005M  2453428.63 18.786 .059 17.230 .013 16.698 .012 17.163 .016 17.639 .024 16.900 .013
2005M  2453429.64 18.885 .065 17.335 .011 16.722 .009 17.168 .013 17.716 .028 16.928 .015
2005M  2453430.64 19.015 .061 17.404 .014 16.751 .009 17.129 .013 17.800 .021 17.013 .014
2005M  2453431.61 19.141 .119 17.484 .012 16.787 .009 17.121 .015 17.884 .020 17.061 .012
2005M  2453432.64 19.221 .055 17.542 .012 16.800 .010 17.148 .015 17.999 .016 17.121 .013
2005M  2453436.65 19.509 .048 17.852 .010 16.931 .008 17.175 .012 18.276 .014 17.326 .012
2005M  2453438.64 19.551 .049 17.973 .012 16.990 .009 17.167 .012 18.411 .017 17.425 .012
2005M  2453444.66 19.884 .049 18.313 .013 17.330 .009 17.430 .012 18.754 .020 17.762 .013
2005M  2453445.65 19.882 .043 18.382 .012 17.366 .009 17.495 .012 18.772 .019 17.826 .013
2005M  2453446.65             18.425 .015 17.453 .010 17.558 .013 18.825 .022 17.884 .013
2005M  2453453.57 20.298 .202 18.605 .043 17.782 .021 17.985 .029 19.078 .063 18.152 .028
2005M  2453454.59 20.264 .190 18.676 .032 17.780 .017 17.984 .019 19.064 .052 18.175 .027
2005M  2453455.61 20.049 .196 18.660 .035 17.801 .016 18.063 .021 19.102 .055 18.177 .029
2005M  2453456.58 20.183 .156 18.765 .032 17.855 .014 18.070 .020 19.156 .045 18.223 .025
2005M  2453457.58 20.053 .116 18.769 .028 17.879 .012 18.105 .017 19.211 .036 18.300 .022
2005M  2453458.56             18.800 .019 17.919 .012 18.160 .017 19.154 .030 18.273 .020
2005M  2453459.56             18.812 .016 17.953 .012 18.197 .016 19.183 .025 18.321 .016
2005M  2453460.55             18.820 .013 17.990 .012 18.231 .016 19.217 .016 18.331 .015
2005M  2453464.54             18.874 .013 18.102 .011 18.373 .018 19.277 .019 18.434 .015
2005M  2453465.60             18.920 .012 18.122 .011 18.430 .016 19.275 .019 18.461 .014
2005M  2453466.59             18.923 .013 18.157 .011 18.465 .020 19.336 .021 18.480 .017
2005M  2453472.54             19.016 .010 18.320 .009 18.695 .023 19.392 .017 18.610 .014
2005M  2453474.52             19.038 .012 18.384 .010 18.715 .019 19.468 .022 18.633 .016
2005M  2453476.51             19.081 .017 18.438 .016 18.770 .021 19.398 .030 18.693 .021
2005M  2453478.54             19.096 .027 18.511 .017 18.824 .027 19.472 .035 18.690 .027
2005M  2453479.54             19.126 .048 18.550 .035 18.776 .053 19.477 .052 18.766 .045
2005M  2453480.50             19.100 .027 18.530 .021 18.919 .037 19.496 .040 18.808 .030
2005W  2453404.52 15.617 .014 14.920 .006 14.763 .005 14.977 .006 15.020 .006 14.891 .006
2005W  2453406.53                         14.487 .006 14.743 .006 14.741 .006 14.595 .006
2005W  2453407.53             14.692 .021                                             
2005W  2453408.53 15.126 .015 14.433 .009 14.328 .008 14.619 .013 14.539 .006 14.404 .006
2005W  2453409.52 15.079 .019 14.382 .008 14.261 .006 14.633 .006 14.484 .006 14.345 .006
2005W  2453410.52 15.085 .016 14.302 .012 14.213 .011 14.616 .009 14.446 .006 14.299 .007
2005W  2453411.52 15.077 .019 14.315 .007 14.204 .007 14.649 .006 14.419 .006 14.264 .006
2005W  2453412.52 15.104 .019 14.334 .008 14.187 .006 14.720 .008 14.445 .007 14.263 .006
2005W  2453413.52 15.083 .042 14.312 .009 14.169 .009 14.732 .011 14.445 .016 14.227 .011
2005W  2453414.52 15.223 .028 14.317 .008 14.150 .007 14.771 .010 14.461 .011 14.276 .011
2005W  2453415.52 15.325 .040 14.367 .008 14.194 .006 14.788 .011 14.502 .011 14.260 .009
2005W  2453416.51 15.464 .043 14.406 .011 14.194 .006 14.809 .012 14.529 .013 14.263 .011
2005W  2453417.52 15.455 .030 14.457 .011 14.242 .008 14.874 .012 14.627 .014 14.270 .010
2005W  2453418.52                                                 14.688 .021         
2005W  2453419.51 15.731 .044 14.518 .013 14.316 .011 14.956 .012 14.775 .028 14.344 .016
2005W  2453420.50             14.564 .027 14.435 .035 14.963 .045 14.847 .021 14.347 .013
2005W  2453421.51             14.683 .013 14.436 .043             14.977 .019 14.451 .018
2005W  2453422.50 15.951 .087 14.757 .033 14.581 .018 15.167 .041             14.520 .023
2005W  2453425.51 16.384 .118 14.987 .024 14.746 .014 15.326 .017 15.391 .040 14.684 .017
2005W  2453426.50 16.472 .116 15.082 .032 14.740 .019 15.350 .029 15.485 .032 14.781 .016
2005W  2453427.50 16.651 .130 15.145 .026 14.849 .014 15.309 .024 15.666 .034 14.845 .014
2005W  2453429.51             15.352 .016 14.829 .009 15.257 .014 15.824 .034 14.943 .013
2005ag 2453412.81             18.499 .015 18.560 .018 18.956 .032 18.568 .010 18.508 .017
2005ag 2453413.81             18.439 .025 18.476 .018 18.955 .027 18.539 .014 18.480 .016
2005ag 2453414.85             18.486 .009 18.489 .011 18.955 .021 18.580 .009 18.488 .011
2005ag 2453415.85             18.479 .009 18.489 .011 18.974 .019 18.577 .012 18.491 .013
2005ag 2453416.84             18.524 .010 18.476 .011 18.985 .021 18.596 .009 18.510 .011
2005ag 2453417.84             18.542 .009 18.484 .010 19.004 .019 18.638 .011 18.514 .013
2005ag 2453418.85             18.571 .009 18.490 .011 19.023 .021 18.705 .011 18.526 .013
2005ag 2453419.85             18.611 .009 18.537 .012 19.053 .020 18.758 .011 18.568 .013
2005ag 2453420.88             18.670 .011 18.534 .022             18.725 .036 18.600 .033
2005ag 2453421.86             18.729 .011 18.590 .013 19.132 .030 18.865 .015 18.634 .014
2005ag 2453422.81             18.759 .023 18.607 .015 19.210 .036 18.918 .014 18.653 .015
2005ag 2453423.79             18.805 .042 18.763 .076                                 
2005ag 2453424.81             18.915 .028 18.700 .018 19.316 .037 19.070 .029 18.763 .028
2005ag 2453425.79             19.010 .058 18.756 .039 19.389 .058 19.196 .060 18.839 .044
2005ag 2453426.84             19.007 .037 18.777 .022 19.477 .049 19.259 .045 18.784 .033
2005ag 2453427.84             19.114 .029 18.863 .023 19.588 .052 19.312 .040 18.909 .029
2005ag 2453428.85             19.241 .029 18.897 .025 19.521 .045 19.426 .039 18.996 .034
2005ag 2453429.82             19.383 .059 19.029 .022 19.595 .038 19.456 .068 18.914 .051
2005ag 2453430.88             19.445 .029 19.061 .022 19.641 .040 19.655 .037 19.091 .028
2005ag 2453431.87             19.529 .027 19.082 .021 19.643 .041 19.844 .050 19.196 .031
2005ag 2453432.86             19.621 .027 19.103 .019 19.580 .033 19.939 .041 19.244 .026
2005ag 2453436.81             20.029 .021 19.320 .015 19.663 .036 20.412 .037 19.529 .021
2005ag 2453444.84             20.753 .025 19.593 .019 19.550 .024 21.186 .049 20.125 .032
2005ag 2453445.83             20.791 .025 19.651 .017 19.570 .026 21.235 .042 20.184 .031
2005ag 2453446.84             20.817 .033 19.722 .022 19.551 .025 21.175 .062 20.168 .032
2005ag 2453452.78             21.173 .118 20.019 .043 19.830 .040 21.518 .158 20.634 .082
2005ag 2453453.73             21.243 .140 19.965 .042 19.973 .046 21.626 .226 20.630 .093
2005ag 2453454.77             21.276 .240 20.103 .056 19.983 .065 21.553 .274         
2005ag 2453455.83                         20.277 .073 20.118 .081             20.648 .156
2005ag 2453456.82             21.237 .132 20.251 .054 20.179 .050 21.704 .284 20.653 .090
2005ag 2453457.80             21.231 .113 20.295 .049 20.189 .051 21.510 .211 20.900 .124
2005ag 2453458.80                         20.227 .046 20.277 .058 22.089 .311 20.744 .095
2005ag 2453459.82             21.290 .110 20.374 .043 20.275 .056 21.895 .255 20.898 .081
2005ag 2453460.75             21.291 .090 20.405 .047 20.315 .047 21.814 .183 20.987 .097
2005ag 2453464.82             21.485 .048 20.441 .022 20.542 .045 22.020 .139 20.975 .083
2005ag 2453465.82             21.585 .046 20.485 .028 20.515 .050 21.816 .096 20.951 .051
2005ag 2453466.83             21.502 .044 20.507 .029 20.669 .058 21.994 .204 20.990 .058
2005ag 2453467.81             21.456 .045 20.561 .033 20.775 .054 21.876 .077 20.989 .047
2005ag 2453468.78             21.587 .036 20.577 .024 20.657 .039 21.941 .054 21.017 .032
2005ag 2453472.83             21.608 .040 20.740 .028 20.864 .056 21.949 .072 21.090 .040
2005ag 2453474.76             21.665 .052 20.721 .031 20.920 .049 21.913 .078 21.060 .036
2005ag 2453475.80             21.653 .040 20.744 .028 20.879 .055 22.083 .068 21.117 .046
2005ag 2453477.72             21.697 .039 20.796 .025 21.036 .044 21.971 .064 21.102 .044
2005ag 2453478.81             21.599 .037 20.813 .030 21.165 .065 22.036 .125 21.171 .071
2005ag 2453479.82             21.649 .044 20.856 .030 21.184 .060 21.909 .073 21.161 .046
2005ag 2453480.83             21.714 .060 20.958 .050 21.025 .119 22.219 .233 21.208 .124
2005al 2453429.75 15.629 .010 15.016 .006 15.102 .008 15.713 .013 15.076 .006 15.088 .006
2005al 2453430.79 15.634 .007 15.010 .005 15.073 .008 15.747 .011 15.072 .006 15.076 .007
2005al 2453431.81 15.684 .007 15.022 .005 15.085 .007 15.797 .009 15.087 .006 15.077 .007
2005al 2453432.80 15.737 .009 15.045 .006 15.074 .007 15.807 .010 15.121 .007 15.086 .007
2005al 2453436.78 16.082 .007 15.228 .004 15.248 .005 15.997 .008 15.346 .004 15.223 .004
2005al 2453444.81 17.172 .014 15.886 .007 15.859 .009 16.579 .012 16.173 .010 15.742 .008
2005al 2453445.81 17.333 .015 15.980 .008 15.879 .010 16.545 .014 16.305 .008 15.816 .008
2005al 2453446.82 17.488 .015 16.085 .008 15.909 .008 16.533 .012 16.424 .006 15.866 .007
2005al 2453452.76 18.323 .026 16.708 .009 15.973 .009 16.270 .009 17.123 .010 16.222 .009
2005al 2453453.69 18.376 .026 16.807 .009 16.023 .008 16.253 .009 17.218 .009 16.294 .009
2005al 2453454.74 18.429 .034 16.916 .011 16.074 .008 16.255 .009 17.344 .015 16.373 .009
2005al 2453455.78 18.559 .043 17.029 .014 16.155 .008 16.279 .008 17.428 .019 16.492 .011
2005al 2453456.78 18.636 .037 17.116 .012 16.222 .009 16.331 .010 17.513 .014 16.554 .009
2005al 2453457.76 18.687 .033 17.220 .012 16.303 .009 16.398 .010 17.580 .015 16.649 .011
2005al 2453458.75 18.767 .026 17.294 .012 16.404 .010 16.486 .010 17.700 .014 16.707 .011
2005al 2453459.78 18.854 .024 17.368 .011 16.478 .009 16.578 .009 17.761 .014 16.786 .010
2005al 2453460.72 18.903 .022 17.462 .012 16.539 .009 16.659 .010 17.827 .014 16.864 .010
2005al 2453461.69 18.921 .023 17.501 .012 16.609 .010 16.739 .011 17.872 .014 16.941 .011
2005al 2453464.79 19.118 .020 17.642 .011 16.795 .009 16.933 .010 18.031 .014 17.106 .011
2005al 2453465.79 19.101 .019 17.703 .010 16.846 .009 17.017 .009 18.074 .009 17.148 .010
2005al 2453466.80 19.174 .022 17.740 .010 16.865 .009 17.066 .009 18.089 .009 17.186 .010
2005al 2453467.77 19.176 .020 17.756 .011 16.902 .008 17.100 .009 18.130 .008 17.207 .010
2005al 2453468.74 19.223 .016 17.796 .012 16.988 .011 17.180 .011 18.154 .009 17.251 .009
2005al 2453473.70 19.361 .018 17.915 .011 17.167 .008 17.424 .010 18.273 .008 17.411 .009
2005al 2453474.83 19.342 .027 17.937 .008 17.172 .007 17.441 .009 18.306 .009 17.461 .011
2005al 2453475.71 19.383 .017 17.957 .008 17.251 .008 17.524 .009 18.317 .009 17.501 .010
2005al 2453476.81 19.395 .021 17.991 .009 17.288 .009 17.553 .009 18.343 .009 17.513 .011
2005al 2453477.84 19.389 .026 18.000 .008 17.322 .008 17.611 .009 18.369 .009 17.552 .011
2005al 2453478.76 19.492 .025 18.023 .010 17.356 .009 17.639 .011 18.386 .009 17.586 .012
2005al 2453479.73 19.468 .027 18.033 .014 17.394 .012 17.688 .015 18.416 .012 17.609 .014
2005al 2453480.74 19.465 .028 18.050 .011 17.421 .012 17.726 .012 18.413 .011 17.628 .014
2005al 2453483.73 19.595 .066             17.524 .013 17.855 .012 18.487 .025 17.641 .037
2005al 2453490.72 19.684 .029 18.269 .012 17.785 .010 18.136 .011 18.587 .012 17.885 .013
2005al 2453491.72 19.727 .032 18.273 .011 17.816 .013 18.168 .012 18.606 .011 17.917 .014
2005al 2453512.77 20.031 .189 18.603 .029 18.416 .035 18.903 .050 18.807 .045 18.383 .033
2005am 2453432.56 14.576 .006 13.988 .005 13.988 .008 14.267 .007 14.082 .013 14.033 .007
2005am 2453436.61 14.443 .005 13.769 .002 13.755 .003 14.286 .003 13.851 .003 13.782 .002
2005am 2453438.56 14.551 .009 13.787 .006 13.721 .005 14.332 .008 13.882 .006 13.765 .005
2005am 2453444.63 15.253 .009 14.119 .006 14.052 .007 14.774 .009 14.344 .008 13.975 .006
2005am 2453445.63 15.376 .010 14.199 .006 14.125 .009 14.827 .011 14.465 .008 14.045 .006
2005am 2453446.63 15.531 .010 14.296 .004 14.211 .006 14.885 .007 14.599 .006 14.129 .006
2005am 2453451.55             14.861 .010 14.389 .009 14.752 .019                     
2005am 2453452.56 16.590 .015 14.988 .007 14.391 .008 14.754 .012 15.447 .011 14.541 .009
2005am 2453453.55 16.685 .016 15.101 .008 14.405 .007 14.703 .009 15.581 .009 14.615 .006
2005am 2453454.58 16.844 .020 15.223 .006 14.438 .005 14.693 .008 15.711 .011 14.693 .007
2005am 2453455.65 17.015 .025 15.359 .006 14.474 .006 14.675 .007 15.871 .012 14.768 .006
2005am 2453456.56 17.052 .022 15.476 .006 14.517 .005 14.668 .006 15.958 .010 14.841 .007
2005am 2453457.56 17.203 .020 15.574 .006 14.582 .006             16.057 .010 14.923 .007
2005am 2453458.53 17.307 .023 15.712 .007 14.671 .005 14.728 .006 16.174 .010 15.040 .006
2005am 2453459.66 17.388 .026 15.824 .006 14.784 .006 14.813 .006 16.301 .011 15.158 .006
2005am 2453460.50 17.452 .023 15.912 .008 14.876 .007 14.900 .008 16.386 .012 15.233 .006
2005am 2453461.50 17.550 .022 16.011 .008 14.973 .007             16.440 .012 15.342 .008
2005am 2453464.52 17.715 .025 16.224 .008 15.212 .006 15.262 .008 16.679 .012 15.558 .008
2005am 2453465.52 17.744 .018 16.288 .008 15.280 .006 15.346 .008 16.740 .013 15.631 .007
2005am 2453466.52 17.831 .023 16.337 .008 15.347 .006 15.414 .008 16.783 .013 15.671 .008
2005am 2453467.63 17.873 .016 16.366 .008 15.402 .004 15.469 .006 16.814 .011 15.720 .007
2005am 2453468.52 17.877 .015 16.407 .007 15.446 .007 15.546 .007 16.854 .012 15.769 .007
2005am 2453472.48 18.011 .018 16.507 .008 15.624 .004 15.745 .007 16.960 .013 15.890 .008
2005am 2453473.48 18.023 .017 16.555 .009 15.676 .007 15.800 .007 17.004 .013 15.949 .008
2005am 2453474.49 18.079 .014 16.574 .008 15.699 .006 15.850 .008 17.010 .012 15.991 .008
2005am 2453475.48 18.112 .015 16.623 .009 15.736 .007 15.900 .008 17.030 .014 16.024 .008
2005am 2453476.48 18.108 .014 16.621 .011 15.780 .011 15.952 .014 17.035 .015 16.033 .010
2005am 2453477.47 18.122 .016 16.668 .009 15.831 .009 15.994 .013 17.079 .014 16.085 .010
2005am 2453478.47 18.131 .017 16.674 .011 15.859 .012 16.022 .015 17.109 .017 16.114 .010
2005am 2453479.47 18.147 .050 16.714 .034 15.902 .019 16.089 .028 17.033 .026 16.090 .030
2005am 2453480.47 18.169 .018 16.705 .009 15.940 .009 16.123 .009 17.128 .018 16.187 .011
2005am 2453481.46 18.203 .024 16.705 .010 15.981 .008 16.147 .010 17.147 .015 16.197 .010
2005am 2453482.50 18.075 .044 16.751 .015 16.006 .011 16.205 .016 17.131 .023 16.244 .014
2005am 2453483.50 18.232 .020 16.764 .010 16.036 .009 16.241 .012 17.182 .017 16.261 .011
2005am 2453489.49 18.431 .018 16.867 .009 16.248 .009 16.489 .010 17.295 .015 16.435 .010
2005am 2453490.46 18.455 .016 16.908 .009 16.301 .009 16.531 .010 17.282 .019 16.459 .009
2005am 2453491.46 18.429 .024 16.908 .014 16.343 .015 16.576 .023 17.332 .025 16.496 .014
2005am 2453512.45 18.906 .031 17.244 .014 17.099 .013 17.340 .018 17.529 .020 17.070 .016
2005be 2453467.87 18.298 .021 17.243 .017 17.175 .017 17.870 .017 17.452 .017 17.177 .017
2005be 2453468.84 18.414 .018 17.311 .017 17.255 .017 17.980 .017 17.541 .017 17.242 .017
2005be 2453472.77 19.078 .023 17.732 .017 17.532 .017 18.213 .017 18.042 .017 17.523 .017
2005be 2453473.79 19.288 .030 17.855 .017 17.565 .017 18.207 .017 18.194 .017 17.604 .017
2005be 2453475.76 19.535 .037 18.096 .017 17.629 .017 18.161 .017 18.487 .017 17.738 .017
2005be 2453476.76 19.750 .042 18.248 .017 17.639 .017 18.121 .017 18.628 .017 17.846 .017
2005be 2453477.79 19.961 .043 18.368 .017 17.669 .017 18.083 .017 18.791 .017 17.918 .017
2005be 2453481.75 20.162 .096 18.852 .017 17.833 .017 17.998 .017 19.224 .021 18.235 .017
2005be 2453483.78 20.456 .214 19.036 .031 17.993 .017 18.031 .017 19.480 .049 18.462 .026
2005be 2453484.76                                                 19.503 .140 18.478 .048
2005be 2453489.73             19.482 .030 18.490 .017 18.555 .017 19.855 .073 18.895 .034
2005be 2453490.75             19.584 .018 18.534 .017 18.632 .017 19.987 .035 18.983 .017
2005be 2453491.76             19.594 .017 18.580 .017 18.703 .019 20.030 .032 19.028 .017
2005bg 2453471.64                                                 15.986 .005 15.901 .006
2005bg 2453472.65 16.579 .008 15.938 .005 16.009 .009 16.695 .013 16.018 .006 15.919 .006
2005bg 2453473.63 16.673 .008 15.962 .006 15.943 .006 16.690 .011 16.053 .006 15.951 .007
2005bg 2453474.63 16.757 .009 16.022 .006 15.998 .006 16.757 .013 16.100 .006 15.952 .007
2005bg 2453475.66 16.835 .010 16.076 .007 16.042 .006 16.797 .012 16.151 .006 15.999 .007
2005bg 2453476.65 16.958 .012 16.083 .010 16.057 .009 16.798 .015 16.198 .008 16.019 .009
2005bg 2453477.67 17.042 .013 16.091 .009 16.199 .013 16.939 .015 16.265 .007 16.109 .010
2005bg 2453478.70 17.145 .011 16.244 .009 16.172 .009 17.030 .014 16.335 .007 16.144 .008
2005bg 2453480.68 17.298 .015 16.324 .008 16.337 .009 17.118 .013 16.497 .008 16.231 .009
2005bg 2453481.64 17.374 .021 16.396 .007 16.459 .008 17.300 .015 16.575 .008 16.336 .008
2005bg 2453483.66 17.662 .024 16.567 .009 16.589 .009 17.437 .016 16.792 .008 16.460 .010
2005bg 2453484.68             16.643 .022 16.630 .018 17.484 .023 16.894 .012 16.506 .011
2005bg 2453489.62 18.528 .033 17.123 .008 16.770 .007 17.487 .017 17.433 .009 16.768 .008
2005bg 2453490.64 18.515 .048 17.214 .009 16.757 .009 17.365 .015 17.585 .009 16.813 .010
2005bg 2453491.61 18.795 .031 17.248 .012 16.740 .011 17.300 .016 17.641 .014 16.872 .012
2005bg 2453512.59             18.774 .027 17.675 .011 17.881 .016 18.932 .035 18.038 .020
2005bl 2453476.58 20.411 .042 18.984 .073 18.877 .011 18.870 .028 19.359 .016 18.917 .015
2005bl 2453477.61 20.212 .044 18.748 .074 18.619 .012 18.635 .014 19.140 .017 18.664 .013
2005bl 2453478.63 20.041 .069 18.550 .072 18.389 .011 18.376 .014 18.954 .017 18.444 .016
2005bl 2453479.62             18.402 .076 18.230 .023 18.213 .028 18.822 .025 18.298 .019
2005bl 2453480.63 20.009 .087 18.302 .072 18.027 .010 18.078 .014 18.768 .020 18.142 .014
2005bl 2453481.58 19.992 .107 18.239 .074 17.922 .010 17.950 .012 18.723 .022 18.062 .015
2005bl 2453483.60 20.086 .137 18.227 .076 17.742 .009 17.810 .012 18.711 .035 17.942 .015
2005bl 2453484.62 20.104 .215 18.176 .080 17.665 .026 17.730 .023 18.771 .037 17.883 .017
2005bl 2453489.57 21.139 .106 18.826 .074 17.788 .007 17.775 .009 19.523 .028 18.210 .011
2005bl 2453490.58 21.539 .122 19.019 .072 17.880 .010 17.835 .012 19.736 .018 18.350 .011
2005bl 2453491.54 21.517 .091 19.172 .073 17.963 .012 17.877 .014 19.893 .017 18.464 .013
2005bl 2453512.54             20.667 .115 19.574 .030 19.521 .037 21.237 .175 19.951 .057
2005bo 2453478.74 16.532 .010 15.686 .009 15.458 .009 15.831 .012 15.850 .011 15.585 .012
2005bo 2453479.72 16.581 .013 15.667 .010 15.436 .012 15.853 .016 15.841 .011 15.585 .012
2005bo 2453480.72 16.640 .011 15.688 .013 15.442 .012 15.904 .015 15.871 .010 15.551 .014
2005bo 2453481.68 16.721 .012 15.701 .010 15.430 .011 15.930 .013 15.919 .010 15.584 .011
2005bo 2453484.73 17.024 .030 15.839 .014 15.517 .012 16.060 .020 16.084 .025 15.677 .021
2005bo 2453487.72                                                             15.809 .013
2005bo 2453489.71 17.752 .017 16.236 .009 15.910 .009 16.461 .010 16.586 .010 15.956 .010
2005bo 2453490.70 17.894 .015 16.328 .009 15.973 .011 16.511 .012 16.705 .012 16.027 .012
2005bo 2453491.70 18.040 .017 16.419 .011 16.016 .010 16.509 .012 16.829 .011 16.100 .015
2005bo 2453512.75             18.171 .079 17.003 .023 16.884 .019 18.618 .143 17.483 .062
2005el 2453639.86 16.156 .006 15.771 .009 15.790 .007 15.965 .006 15.869 .006 15.822 .006
2005el 2453641.86 15.837 .006 15.454 .004 15.496 .004 15.718 .004 15.573 .006 15.518 .004
2005el 2453644.85 15.677 .007 15.198 .009 15.287 .007 15.678 .008 15.322 .006 15.277 .006
2005el 2453650.90                                     15.903 .005                     
2005el 2453655.82 16.579 .008 15.575 .005 15.660 .007 16.426 .009 15.779 .006 15.533 .006
2005el 2453659.78 17.159 .014 15.943 .004 15.954 .005 16.645 .006 16.256 .007 15.836 .005
2005el 2453663.80 17.863 .021 16.368 .006 16.043 .005 16.520 .007 16.781 .007 16.098 .005
2005el 2453665.82 18.185 .018 16.602 .006 16.061 .006 16.438 .008 17.043 .009 16.224 .006
2005el 2453666.78 18.298 .017 16.718 .006 16.084 .006 16.393 .008 17.148 .009 16.283 .006
2005el 2453669.81 18.639 .018 17.074 .004 16.196 .005 16.327 .005 17.521 .009 16.528 .004
