SN 2007on 1439.68 13.178 020 14.066 020 13.534 020            SWO
SN 2007on 1442.71 13.389 020 14.441 020 13.832 020            SWO
SN 2007on 1444.78 13.552 020 14.717 020 14.014 020            SWO
SN 2007on 1446.68 13.727 020 14.926 020 14.169 020            SWO
SN 2007on 1448.65 13.823 020 15.134 020 14.293 020            SWO
SN 2007on 1454.64 14.232 020 15.723 020 14.660 020            SWO
SN 2007on 1456.65 14.365 020 15.919 020 14.799 020 17.610 020 DUP
SN 2007on 1457.71 14.444 020 16.001 020 14.854 020 17.689 020 DUP
SN 2007on 1461.68 14.683 020 16.301 020 15.019 020            SWO
SN 2007on 1463.64 14.828 020 16.472 020 15.147 020            SWO
SN 2007on 1468.65 15.110 020 16.907 020 15.430 020 18.331 020 DUP
SN 2007on 1471.65 15.274 020 17.022 026 15.520 020            SWO
SN 2007on 1477.60 15.566 020 17.471 044 15.870 020            SWO
SN 2007on 1485.63 15.915 020 18.036 080 16.323 031            SWO
SN 2007on 1491.59 16.150 020 18.117 084 16.599 036            SWO
SN 2008C  1471.71 16.761 086 16.474 026 16.494 047            SWO
SN 2008C  1473.70 16.980 079 16.618 039 16.637 060            SWO
SN 2008C  1477.67 17.224 112 17.205 070 16.611 053            SWO
SN 2008C  1479.65 16.877 053 17.410 070 16.750 066            SWO
SN 2008C  1485.68 16.523 053 17.316 068 16.447 048            SWO
SN 2008C  1489.65 16.282 040 17.122 068 16.413 050            SWO
SN 2008C  1492.63 16.067 020 17.061 020 16.154 020            DUP
SN 2008C  1495.65 15.832 020 16.868 020 16.240 020            DUP
SN 2008C  1503.62 16.402 043 16.999 067 16.892 097            SWO
SN 2008C  1511.56 16.918 058 17.695 116 17.301 119            SWO
SN 2008C  1518.58 17.738 134 18.553 164 17.740 202            SWO
SN 2008C  1524.56 18.160 199            18.123 200            SWO
SN 2008C  1530.55 18.176 175            17.902 196            SWO
SN 2008C  1536.59                       18.643 339            SWO
SN 2008C  1544.61                       18.212 219            SWO
SN 2008C  1549.53 18.559 030 19.919 137 18.636 087            DUP
SN 2008C  1555.53 19.339 105 19.792 157 19.363 167            DUP
SN 2008C  1561.56                       18.382 291            SWO
